File_Path,Probabilities
39ae6684-c030-4008-ba0c-05551075d2bb.wav,"[{0: 0.047858525252683436, 1: 0.9521414747473166}, {0: 0.33324333089811226, 1: 0.6667566691018878}, {0: 0.07222742359504838, 1: 0.9277725764049517}, {0: 0.07209329715400381, 1: 0.9279067028459961}, {0: 0.08735156461146583, 1: 0.9126484353885342}, {0: 0.06267675227819161, 1: 0.9373232477218083}, {0: 0.19535589973147702, 1: 0.804644100268523}, {0: 0.7186560174683072, 1: 0.28134398253169296}, {0: 0.7943219476309451, 1: 0.20567805236905481}, {0: 0.8744246246348958, 1: 0.12557537536510427}, {0: 0.6366041368126285, 1: 0.3633958631873715}, {0: 0.5589783127104031, 1: 0.4410216872895969}, {0: 0.31332999545647416, 1: 0.6866700045435259}, {0: 0.5732010694598657, 1: 0.42679893054013435}, {0: 0.08236269798794119, 1: 0.917637302012059}, {0: 0.09119898549420576, 1: 0.9088010145057943}, {0: 0.1312228628914897, 1: 0.8687771371085102}, {0: 0.20207517769515385, 1: 0.7979248223048462}, {0: 0.20932409791584208, 1: 0.7906759020841579}, {0: 0.14721596888839572, 1: 0.8527840311116043}, {0: 0.29930329586905036, 1: 0.7006967041309496}, {0: 0.19590262748651915, 1: 0.8040973725134808}, {0: 0.033210673603131215, 1: 0.9667893263968687}, {0: 0.0083197515134656, 1: 0.9916802484865344}, {0: 0.03492433909939714, 1: 0.9650756609006029}, {0: 0.21897143034384353, 1: 0.7810285696561564}, {0: 0.1715657965663756, 1: 0.8284342034336245}, {0: 0.1258964240529738, 1: 0.8741035759470261}, {0: 0.14184964678561718, 1: 0.8581503532143829}, {0: 0.12038052416592297, 1: 0.879619475834077}, {0: 0.21113309170839703, 1: 0.788866908291603}, {0: 0.18615529301982828, 1: 0.8138447069801718}, {0: 0.39206918879518393, 1: 0.6079308112048161}, {0: 0.22428094540468924, 1: 0.7757190545953108}, {0: 0.14669255105778162, 1: 0.8533074489422183}, {0: 0.3245680356428248, 1: 0.6754319643571751}, {0: 0.6110550145716698, 1: 0.3889449854283302}, {0: 0.797677290393327, 1: 0.202322709606673}, {0: 0.8061277983917664, 1: 0.1938722016082335}, {0: 0.7269292432667263, 1: 0.27307075673327375}, {0: 0.6742968521424965, 1: 0.32570314785750354}, {0: 0.36877819061370715, 1: 0.6312218093862928}, {0: 0.8792883843388593, 1: 0.12071161566114079}, {0: 0.9284947490707118, 1: 0.0715052509292882}, {0: 0.9564004870995115, 1: 0.04359951290048861}, {0: 0.8091194570773572, 1: 0.19088054292264284}, {0: 0.7729836972502502, 1: 0.22701630274974982}, {0: 0.15029238001044493, 1: 0.849707619989555}, {0: 0.2115299606226327, 1: 0.7884700393773673}, {0: 0.21573488564236812, 1: 0.7842651143576319}, {0: 0.08421201290262803, 1: 0.915787987097372}, {0: 0.577565553394398, 1: 0.4224344466056021}, {0: 0.2854335867886668, 1: 0.7145664132113331}, {0: 0.1780041193182202, 1: 0.8219958806817799}, {0: 0.17299722062794604, 1: 0.827002779372054}, {0: 0.2676826936708096, 1: 0.7323173063291903}, {0: 0.05179063685759631, 1: 0.9482093631424038}, {0: 0.10355911537948051, 1: 0.8964408846205195}, {0: 0.10508463269484121, 1: 0.8949153673051589}, {0: 0.1201740601377305, 1: 0.8798259398622694}, {0: 0.08008174900492274, 1: 0.9199182509950774}, {0: 0.2195582993618425, 1: 0.7804417006381575}, {0: 0.13823659153020654, 1: 0.8617634084697935}, {0: 0.1302467062130978, 1: 0.869753293786902}, {0: 0.13856516372652267, 1: 0.8614348362734772}, {0: 0.10844477858817651, 1: 0.8915552214118234}, {0: 0.24685517033251445, 1: 0.7531448296674855}, {0: 0.12579117519977084, 1: 0.8742088248002291}, {0: 0.20504737755535443, 1: 0.7949526224446457}, {0: 0.18132101515214805, 1: 0.8186789848478518}, {0: 0.15040404234709398, 1: 0.849595957652906}, {0: 0.12232786989451934, 1: 0.8776721301054806}, {0: 0.1126059483028532, 1: 0.8873940516971468}, {0: 0.13871662984540123, 1: 0.8612833701545988}, {0: 0.23625411360676138, 1: 0.7637458863932386}, {0: 0.13649221886245455, 1: 0.8635077811375454}, {0: 0.12931858712198957, 1: 0.8706814128780105}, {0: 0.13705010966021997, 1: 0.8629498903397801}, {0: 0.1216911998970722, 1: 0.8783088001029279}, {0: 0.09958123197860383, 1: 0.9004187680213962}, {0: 0.09795311185170652, 1: 0.9020468881482934}, {0: 0.16330024417089659, 1: 0.8366997558291034}, {0: 0.29759406554447165, 1: 0.7024059344555283}, {0: 0.1259110985997032, 1: 0.8740889014002967}, {0: 0.09136092828108651, 1: 0.9086390717189134}, {0: 0.10523326569840927, 1: 0.8947667343015908}, {0: 0.7706881549766006, 1: 0.22931184502339938}, {0: 0.7772376751954153, 1: 0.22276232480458485}, {0: 0.039124977454377555, 1: 0.9608750225456225}, {0: 0.26738512969847494, 1: 0.7326148703015251}, {0: 0.12345948429622629, 1: 0.8765405157037737}, {0: 0.10597199947543612, 1: 0.8940280005245638}, {0: 0.07757275306056628, 1: 0.9224272469394338}, {0: 0.08470378241348002, 1: 0.91529621758652}, {0: 0.059459132682484775, 1: 0.9405408673175153}, {0: 0.07287185241312202, 1: 0.9271281475868779}, {0: 0.04667835113161702, 1: 0.9533216488683829}, {0: 0.09854799358346582, 1: 0.9014520064165342}, {0: 0.07344701476177447, 1: 0.9265529852382255}, {0: 0.11327273642452892, 1: 0.886727263575471}, {0: 0.10097829485108564, 1: 0.8990217051489143}, {0: 0.0835739643532301, 1: 0.9164260356467698}, {0: 0.09852285182311908, 1: 0.901477148176881}, {0: 0.13245554876710447, 1: 0.8675444512328955}, {0: 0.1014106683071612, 1: 0.8985893316928388}, {0: 0.0747164617161165, 1: 0.9252835382838835}, {0: 0.0980581400296757, 1: 0.9019418599703244}, {0: 0.039916302842321574, 1: 0.9600836971576785}, {0: 0.08240997264841794, 1: 0.917590027351582}, {0: 0.07583220835350238, 1: 0.9241677916464976}, {0: 0.07242508167301413, 1: 0.9275749183269859}, {0: 0.05612987898235337, 1: 0.9438701210176467}, {0: 0.0902339463512919, 1: 0.9097660536487082}, {0: 0.096456704066994, 1: 0.9035432959330061}, {0: 0.0817919553229143, 1: 0.9182080446770856}, {0: 0.1189853314174542, 1: 0.8810146685825458}, {0: 0.07691516893358033, 1: 0.9230848310664197}, {0: 0.07582792605267619, 1: 0.9241720739473237}, {0: 0.10977289700435236, 1: 0.8902271029956477}, {0: 0.1099074869517274, 1: 0.8900925130482726}, {0: 0.24983054671671606, 1: 0.750169453283284}, {0: 0.1880092929212345, 1: 0.8119907070787656}, {0: 0.23948936549668867, 1: 0.7605106345033115}, {0: 0.6999021153416394, 1: 0.30009788465836057}, {0: 0.2130438690459095, 1: 0.7869561309540904}, {0: 0.26968343216101676, 1: 0.7303165678389832}, {0: 0.15216757758600347, 1: 0.8478324224139966}, {0: 0.19106502911711448, 1: 0.8089349708828856}, {0: 0.09884289370719745, 1: 0.9011571062928025}, {0: 0.31134558004059326, 1: 0.6886544199594067}, {0: 0.19314392298082975, 1: 0.8068560770191702}, {0: 0.20155140346177225, 1: 0.7984485965382278}, {0: 0.1602157827967562, 1: 0.8397842172032439}, {0: 0.17620248974489153, 1: 0.8237975102551085}, {0: 0.1770282385591176, 1: 0.8229717614408824}, {0: 0.19153470263858746, 1: 0.8084652973614126}, {0: 0.14375195655043588, 1: 0.8562480434495641}, {0: 0.22910438333731714, 1: 0.7708956166626828}, {0: 0.13473676623365466, 1: 0.8652632337663453}, {0: 0.16688572573707372, 1: 0.8331142742629263}, {0: 0.19278575858083985, 1: 0.8072142414191601}, {0: 0.2328849739515439, 1: 0.767115026048456}, {0: 0.1977830486432408, 1: 0.8022169513567592}, {0: 0.007087379519050208, 1: 0.9929126204809497}, {0: 0.048319487305313304, 1: 0.9516805126946867}, {0: 0.13497341518892286, 1: 0.8650265848110772}, {0: 0.1255851589431929, 1: 0.8744148410568071}, {0: 0.1947934638342467, 1: 0.8052065361657533}, {0: 0.5904640144095407, 1: 0.40953598559045934}, {0: 0.2822984685499012, 1: 0.7177015314500989}, {0: 0.8566597295735068, 1: 0.14334027042649308}, {0: 0.502529798053545, 1: 0.49747020194645497}, {0: 0.8287695402999395, 1: 0.17123045970006046}, {0: 0.7715570391870725, 1: 0.22844296081292748}, {0: 0.754759002592317, 1: 0.2452409974076831}, {0: 0.35273863096144853, 1: 0.6472613690385515}, {0: 0.07016241260843362, 1: 0.9298375873915663}, {0: 0.1152196242994665, 1: 0.8847803757005334}, {0: 0.15432539861584774, 1: 0.8456746013841523}, {0: 0.03979205478373551, 1: 0.9602079452162645}, {0: 0.37504941839516137, 1: 0.6249505816048386}, {0: 0.22715487851924573, 1: 0.7728451214807542}, {0: 0.1526079350157306, 1: 0.8473920649842693}, {0: 0.162275438432144, 1: 0.8377245615678561}, {0: 0.27147480999270324, 1: 0.7285251900072968}, {0: 0.17967842840204998, 1: 0.8203215715979499}, {0: 0.17125927473551053, 1: 0.8287407252644895}, {0: 0.1725508119043916, 1: 0.8274491880956084}, {0: 0.18067003737953802, 1: 0.819329962620462}, {0: 0.15780075677579825, 1: 0.8421992432242018}, {0: 0.17463513380725243, 1: 0.8253648661927476}, {0: 0.26388644500089437, 1: 0.7361135549991056}, {0: 0.22654721286581694, 1: 0.7734527871341832}, {0: 0.3185261209744725, 1: 0.6814738790255275}, {0: 0.13360656881840843, 1: 0.8663934311815916}, {0: 0.18875058115537444, 1: 0.8112494188446255}, {0: 0.5896181806029273, 1: 0.4103818193970728}, {0: 0.2894362982041246, 1: 0.7105637017958755}, {0: 0.10762791556392078, 1: 0.8923720844360791}, {0: 0.21995032785052843, 1: 0.7800496721494715}, {0: 0.4326951846964275, 1: 0.5673048153035725}, {0: 0.1404902527599002, 1: 0.8595097472400998}, {0: 0.19356187534136554, 1: 0.8064381246586343}, {0: 0.9773435995092019, 1: 0.02265640049079818}, {0: 0.9111448715000414, 1: 0.08885512849995851}, {0: 0.9004984301192724, 1: 0.09950156988072759}, {0: 0.5241382393724627, 1: 0.4758617606275372}, {0: 0.894610063951137, 1: 0.10538993604886308}, {0: 0.6964897259830525, 1: 0.3035102740169476}, {0: 0.8125798245167342, 1: 0.18742017548326578}, {0: 0.39774019873148847, 1: 0.6022598012685115}, {0: 0.5985708433299566, 1: 0.4014291566700434}, {0: 0.5657708764914912, 1: 0.43422912350850884}, {0: 0.6151826530945749, 1: 0.38481734690542513}, {0: 0.8836262064844069, 1: 0.11637379351559311}, {0: 0.6795988202540526, 1: 0.3204011797459474}, {0: 0.1355058422808165, 1: 0.8644941577191835}, {0: 0.10853381283746774, 1: 0.8914661871625322}, {0: 0.19930820420287962, 1: 0.8006917957971205}, {0: 0.19043163654780448, 1: 0.8095683634521956}, {0: 0.13518698241580515, 1: 0.8648130175841949}, {0: 0.6218090066633079, 1: 0.37819099333669215}, {0: 0.8866231238945865, 1: 0.11337687610541365}, {0: 0.7667394841017331, 1: 0.23326051589826688}, {0: 0.891914549760936, 1: 0.10808545023906382}, {0: 0.5362994824386665, 1: 0.46370051756133346}, {0: 0.8904748778310919, 1: 0.10952512216890817}, {0: 0.768226058522591, 1: 0.23177394147740898}, {0: 0.7201353258599971, 1: 0.2798646741400028}, {0: 0.7543003023040438, 1: 0.24569969769595632}, {0: 0.8983363405722663, 1: 0.10166365942773377}, {0: 0.8942640756656279, 1: 0.10573592433437196}, {0: 0.6480729140109279, 1: 0.3519270859890721}, {0: 0.8595309092183185, 1: 0.14046909078168127}, {0: 0.898558495521554, 1: 0.10144150447844598}, {0: 0.7210239983588327, 1: 0.2789760016411673}, {0: 0.9371595807705901, 1: 0.06284041922940986}, {0: 0.5019732103645771, 1: 0.49802678963542285}, {0: 0.21092252706137876, 1: 0.7890774729386212}, {0: 0.3224570157183281, 1: 0.6775429842816719}, {0: 0.7067683271007013, 1: 0.2932316728992987}, {0: 0.6595561577810483, 1: 0.34044384221895185}, {0: 0.8208344925386019, 1: 0.17916550746139817}, {0: 0.7814095291536565, 1: 0.21859047084634353}, {0: 0.6698542589661847, 1: 0.3301457410338153}, {0: 0.5175242672335435, 1: 0.4824757327664565}, {0: 0.5708539949838217, 1: 0.4291460050161783}, {0: 0.6059798203549522, 1: 0.3940201796450478}, {0: 0.24107266875581015, 1: 0.7589273312441899}, {0: 0.14552752123927268, 1: 0.8544724787607274}, {0: 0.1439371190185213, 1: 0.8560628809814788}, {0: 0.3598126953921086, 1: 0.6401873046078913}, {0: 0.14532508342383793, 1: 0.8546749165761621}, {0: 0.11845456137154727, 1: 0.8815454386284527}, {0: 0.1441387769701586, 1: 0.8558612230298414}, {0: 0.05563132863321076, 1: 0.9443686713667893}, {0: 0.234103425962867, 1: 0.765896574037133}, {0: 0.02965922602236757, 1: 0.9703407739776324}, {0: 0.035888804550426534, 1: 0.9641111954495735}, {0: 0.10033370211218409, 1: 0.8996662978878159}, {0: 0.17627707942999063, 1: 0.8237229205700094}, {0: 0.06287498818872006, 1: 0.9371250118112799}, {0: 0.3044501084087143, 1: 0.6955498915912857}, {0: 0.17711228242325186, 1: 0.8228877175767482}, {0: 0.9219363223902306, 1: 0.07806367760976952}, {0: 0.8231678312295202, 1: 0.17683216877047975}, {0: 0.6750796712754051, 1: 0.32492032872459486}, {0: 0.6514105466077379, 1: 0.3485894533922621}, {0: 0.3957581991293596, 1: 0.6042418008706404}, {0: 0.9038018770372112, 1: 0.09619812296278889}, {0: 0.8278897915455256, 1: 0.1721102084544744}, {0: 0.8285592021842072, 1: 0.17144079781579274}, {0: 0.898475644646888, 1: 0.10152435535311184}, {0: 0.742185005378474, 1: 0.2578149946215261}, {0: 0.9614040019000892, 1: 0.03859599809991077}, {0: 0.7819856707131055, 1: 0.21801432928689451}, {0: 0.7724307708548107, 1: 0.22756922914518926}, {0: 0.9259966332615626, 1: 0.07400336673843744}, {0: 0.8989097744453936, 1: 0.10109022555460638}, {0: 0.9221169989310811, 1: 0.07788300106891898}, {0: 0.9407402459942954, 1: 0.05925975400570458}, {0: 0.7414252964173019, 1: 0.2585747035826982}, {0: 0.6426459327469993, 1: 0.3573540672530007}, {0: 0.21362158679273638, 1: 0.7863784132072636}, {0: 0.4321612262094062, 1: 0.5678387737905938}, {0: 0.4916725770856159, 1: 0.5083274229143842}, {0: 0.7709683502040245, 1: 0.22903164979597546}, {0: 0.1986228948022949, 1: 0.801377105197705}, {0: 0.11165716215364303, 1: 0.888342837846357}, {0: 0.17006102824537486, 1: 0.8299389717546252}, {0: 0.19112666990945276, 1: 0.8088733300905474}, {0: 0.5201850529492174, 1: 0.4798149470507827}, {0: 0.240077196401164, 1: 0.7599228035988359}, {0: 0.1756607050486114, 1: 0.8243392949513886}, {0: 0.35874176692538906, 1: 0.6412582330746109}, {0: 0.3850836153550542, 1: 0.6149163846449458}, {0: 0.19082017059730533, 1: 0.8091798294026947}, {0: 0.19388586053184448, 1: 0.8061141394681556}, {0: 0.2226631848451804, 1: 0.7773368151548196}, {0: 0.2312889477951122, 1: 0.7687110522048878}, {0: 0.18545140047337483, 1: 0.8145485995266253}, {0: 0.16000086083708925, 1: 0.8399991391629108}, {0: 0.20994948160217994, 1: 0.79005051839782}, {0: 0.12244905485408848, 1: 0.8775509451459115}, {0: 0.13435237535760475, 1: 0.8656476246423953}, {0: 0.7647521738345795, 1: 0.23524782616542056}, {0: 0.9161137684755637, 1: 0.08388623152443636}, {0: 0.8632422344412589, 1: 0.13675776555874114}, {0: 0.5333321382351299, 1: 0.46666786176487013}, {0: 0.7522186947134951, 1: 0.24778130528650485}, {0: 0.45459187917651506, 1: 0.5454081208234849}, {0: 0.8272810043756473, 1: 0.17271899562435264}, {0: 0.8900053865105335, 1: 0.10999461348946642}, {0: 0.7264995391002093, 1: 0.27350046089979074}, {0: 0.6716373107820142, 1: 0.3283626892179858}, {0: 0.8858415330647341, 1: 0.1141584669352658}, {0: 0.6784776108069617, 1: 0.3215223891930384}, {0: 0.9365411716656663, 1: 0.06345882833433376}, {0: 0.8458818264836194, 1: 0.15411817351638055}, {0: 0.8670313369722447, 1: 0.1329686630277554}, {0: 0.8803225695230132, 1: 0.11967743047698672}, {0: 0.8868013244652957, 1: 0.11319867553470422}, {0: 0.8425982701266183, 1: 0.15740172987338177}, {0: 0.9210712470327469, 1: 0.07892875296725305}, {0: 0.7406424421720057, 1: 0.2593575578279942}, {0: 0.13396623584137543, 1: 0.8660337641586245}, {0: 0.16185182287890637, 1: 0.8381481771210936}, {0: 0.13337819836966971, 1: 0.8666218016303302}, {0: 0.2968817612977678, 1: 0.7031182387022322}, {0: 0.04138704762790753, 1: 0.9586129523720924}, {0: 0.0625262775287759, 1: 0.9374737224712242}, {0: 0.17716978649668177, 1: 0.8228302135033182}, {0: 0.17403250465213155, 1: 0.8259674953478685}, {0: 0.05096640735273594, 1: 0.9490335926472641}, {0: 0.20035166635253693, 1: 0.7996483336474631}, {0: 0.17514255297318831, 1: 0.8248574470268117}, {0: 0.2551789604482589, 1: 0.7448210395517412}, {0: 0.12464637722762276, 1: 0.8753536227723773}]"
47f38257-5a56-4814-b569-54d1c217719e.wav,"[{0: 0.08095657207935418, 1: 0.9190434279206459}, {0: 0.13072055905022395, 1: 0.8692794409497759}, {0: 0.4675493004425554, 1: 0.5324506995574446}, {0: 0.059689342761497774, 1: 0.9403106572385023}, {0: 0.07202949591398508, 1: 0.9279705040860149}, {0: 0.07280858356404425, 1: 0.9271914164359558}, {0: 0.1432040058648853, 1: 0.8567959941351146}, {0: 0.03215510036319467, 1: 0.9678448996368052}, {0: 0.08038871825047537, 1: 0.9196112817495246}, {0: 0.0620616808369467, 1: 0.9379383191630533}, {0: 0.028233185561360806, 1: 0.9717668144386392}, {0: 0.030002244310239436, 1: 0.9699977556897605}, {0: 0.10412955439359842, 1: 0.8958704456064016}, {0: 0.03949935233526507, 1: 0.9605006476647349}, {0: 0.20408618711047238, 1: 0.7959138128895276}, {0: 0.17139590211091155, 1: 0.8286040978890883}, {0: 0.11495101009539162, 1: 0.8850489899046086}, {0: 0.20046547040264281, 1: 0.7995345295973572}, {0: 0.1631423746147254, 1: 0.8368576253852746}, {0: 0.05913979174355462, 1: 0.9408602082564453}, {0: 0.06545185307211858, 1: 0.9345481469278815}, {0: 0.06973568458445067, 1: 0.9302643154155493}, {0: 0.13516438611920084, 1: 0.8648356138807991}, {0: 0.16856962213705262, 1: 0.8314303778629475}, {0: 0.05300274566287777, 1: 0.9469972543371222}, {0: 0.061117026746037514, 1: 0.9388829732539625}, {0: 0.0697543960525046, 1: 0.9302456039474954}, {0: 0.1842297338221128, 1: 0.8157702661778872}, {0: 0.04720066771575002, 1: 0.95279933228425}, {0: 0.06512354515923595, 1: 0.934876454840764}, {0: 0.05957483149858336, 1: 0.9404251685014167}, {0: 0.10367879780249575, 1: 0.8963212021975042}, {0: 0.17255654900364828, 1: 0.8274434509963517}, {0: 0.11651523744243002, 1: 0.8834847625575699}, {0: 0.5570741969224446, 1: 0.44292580307755536}, {0: 0.03653037463174293, 1: 0.9634696253682572}, {0: 0.06392161501017901, 1: 0.936078384989821}, {0: 0.048878512014906936, 1: 0.9511214879850931}, {0: 0.0869417969502954, 1: 0.9130582030497045}, {0: 0.09849931115950572, 1: 0.9015006888404942}, {0: 0.10074705015211145, 1: 0.8992529498478884}, {0: 0.07778695961316946, 1: 0.9222130403868306}, {0: 0.03751530094635882, 1: 0.9624846990536412}, {0: 0.062389955118618244, 1: 0.9376100448813818}, {0: 0.046683034458708896, 1: 0.9533169655412911}, {0: 0.07075072994107838, 1: 0.9292492700589217}, {0: 0.08863300454054694, 1: 0.9113669954594531}, {0: 0.06801747536304414, 1: 0.931982524636956}, {0: 0.05530632165702758, 1: 0.9446936783429724}, {0: 0.09305329482121946, 1: 0.9069467051787805}, {0: 0.037413977779926035, 1: 0.9625860222200741}, {0: 0.040414848142987035, 1: 0.9595851518570131}, {0: 0.09203829723360649, 1: 0.9079617027663935}, {0: 0.15436985188798288, 1: 0.8456301481120171}, {0: 0.06096410245052273, 1: 0.9390358975494774}, {0: 0.036550494225295306, 1: 0.9634495057747046}, {0: 0.018791833322648444, 1: 0.9812081666773516}, {0: 0.08153780933475083, 1: 0.9184621906652491}, {0: 0.03620412952835324, 1: 0.9637958704716467}, {0: 0.08016830713982068, 1: 0.9198316928601793}, {0: 0.023162267721805897, 1: 0.976837732278194}, {0: 0.08760570112758018, 1: 0.9123942988724199}, {0: 0.31532054757746464, 1: 0.6846794524225354}, {0: 0.3584503727625036, 1: 0.6415496272374964}, {0: 0.31424118681809865, 1: 0.6857588131819013}, {0: 0.0662340386581082, 1: 0.9337659613418918}, {0: 0.06219976806691516, 1: 0.9378002319330848}, {0: 0.05801189271264795, 1: 0.941988107287352}, {0: 0.018167017709687983, 1: 0.981832982290312}, {0: 0.15917462889930684, 1: 0.8408253711006932}, {0: 0.2531975540712183, 1: 0.7468024459287816}, {0: 0.30166421870553306, 1: 0.6983357812944669}, {0: 0.0921768399442312, 1: 0.9078231600557688}, {0: 0.13752961505341094, 1: 0.8624703849465891}, {0: 0.07289381283232743, 1: 0.9271061871676725}, {0: 0.06766802566501266, 1: 0.9323319743349874}, {0: 0.03056484219712703, 1: 0.969435157802873}, {0: 0.05721080367641709, 1: 0.9427891963235829}, {0: 0.1217876974346839, 1: 0.8782123025653161}, {0: 0.16102457468208764, 1: 0.8389754253179124}, {0: 0.17828281012572703, 1: 0.8217171898742729}, {0: 0.10594111111345994, 1: 0.89405888888654}, {0: 0.10339699008028716, 1: 0.8966030099197129}, {0: 0.06963615709247739, 1: 0.9303638429075226}, {0: 0.10859654779466707, 1: 0.8914034522053328}, {0: 0.06440097158701112, 1: 0.9355990284129889}, {0: 0.11424308135790262, 1: 0.8857569186420975}, {0: 0.08976969897316504, 1: 0.9102303010268351}, {0: 0.0914150601619376, 1: 0.9085849398380624}, {0: 0.10805244097171944, 1: 0.8919475590282804}, {0: 0.08664446735912883, 1: 0.9133555326408711}, {0: 0.2981591042875177, 1: 0.7018408957124823}, {0: 0.43662404144969874, 1: 0.5633759585503013}, {0: 0.5273253312718224, 1: 0.47267466872817765}, {0: 0.1080176521891596, 1: 0.8919823478108405}, {0: 0.12599373518299978, 1: 0.8740062648170002}, {0: 0.16934295023006102, 1: 0.830657049769939}, {0: 0.6477251790437977, 1: 0.3522748209562023}, {0: 0.6112427679645765, 1: 0.3887572320354234}, {0: 0.5604890165255684, 1: 0.4395109834744316}, {0: 0.6198333733163194, 1: 0.3801666266836806}, {0: 0.32250044959086743, 1: 0.6774995504091325}, {0: 0.0802014912924568, 1: 0.9197985087075432}, {0: 0.32251078996415866, 1: 0.6774892100358413}, {0: 0.22680180491494623, 1: 0.7731981950850538}, {0: 0.07290223806778595, 1: 0.927097761932214}, {0: 0.09900756462217324, 1: 0.9009924353778269}, {0: 0.07247589807995063, 1: 0.9275241019200495}, {0: 0.07714353147859918, 1: 0.9228564685214009}, {0: 0.09695349930242887, 1: 0.9030465006975712}, {0: 0.09520371032246835, 1: 0.9047962896775316}, {0: 0.12636783334745447, 1: 0.8736321666525455}, {0: 0.22391000448393994, 1: 0.7760899955160601}, {0: 0.1559496034735308, 1: 0.8440503965264693}]"
